tweet_id,created_at,text,replies,retweets,likes
1996754143403180229,2025-12-05T01:31:00.000Z,"The Islamic Republic of #Iran extends its warm congratulations to the government and people of the Kingdom of #Thailand on their National Day. 
We are determined to promote bilateral relations and cooperation in all areas that the two countries deem beneficial to our nations",8.0,6,48
2027492831267303453,2026-02-27T21:15:34.000Z,"Iranian Foreign Minister holds phone talks with Qatar’s Prime Minister 

Seyed Abbas Araghchi, Foreign Minister of the Islamic Republic of Iran, held a telephone conversation with Mohammed bin Abdulrahman Al Thani, Prime Minister and Minister of Foreign Affairs of Qatar, to",28.0,38,184
2007405391118770338,2026-01-03T10:55:15.000Z,"#Iran's Foreign Ministry’s statement on #USA military aggression against #Venezuela 

The Foreign Ministry of the Islamic Republic of Iran strongly condemns the US military attack on Venezuela and the blatant violation of the country’s national sovereignty and territorial",182.0,698,1.6K
2029928639383441819,2026-03-06T14:34:36.000Z,"Iranian Foreign Minister Holds Phone Talks with Malaysian PM on Regional Developments

Anwar Ibrahim, Prime Minister of #Malaysia, held a telephone conversation with Seyed Abbas Araghchi, Foreign Minister of the Islamic Republic #Iran, to discuss regional developments following",16.0,52,175
2000903247402307957,2025-12-16T12:18:03.000Z,"Iran strongly condemns #Zionist_Regime’s ongoing crimes in #Palestine 

The spokesperson for the Iranian Foreign Ministry, Esmail Baqaei, slammed the ongoing killing and genocide of Palestinians in the Gaza Strip through continuous bombardments and obstruction of the entry of",10.0,26,50
2021262496225759457,2026-02-10T16:38:26.000Z,"Senior Iranian Army commanders take part in event marking Revolution anniversary at foreign ministry 

Major General Amir Hatami, Commander-in-Chief of the Islamic Republic of Iran Army, along with a group of army commanders, participated in a joint meeting at the foreign",3.0,29,143
2016555521126330399,2026-01-28T16:54:36.000Z,"Iranian and Saudi FMs warn about consequences of any escalation in West Asia

As part of his ongoing diplomatic consultations, Iranian Foreign Minister Seyed Abbas Araghchi held a telephone conversation on Wednesday with his Saudi counterpart Faisal bin Farhan. 

During their",11.0,40,198
2023851595126001961,2026-02-17T20:06:36.000Z,"Iranian foreign minister delivers speech at the #UnitedNations Conference on #Disarmament 

Iran's Minister of Foreign Affairs, Seyed Abbas Araghchi, who traveled to Geneva to conduct indirect Iran-US nuclear negotiations and pursue sanctions removal, addressed the United Nations",31.0,73,181
2027781446429991117,2026-02-28T16:22:25.000Z,"Iran Foreign Minister holds phone call with Russian counterpart 

Following the military aggression by the United States and the Zionist regime against #Iran, Foreign Minister Seyed Abbas Araghchi held a telephone conversation this afternoon with Sergey Lavrov, Foreign Minister",27.0,114,359
2008260660992635220,2026-01-05T19:33:47.000Z,"ّIran, Mauritius FMs hold phone conversation

Iranian Foreign Minister Seyed Abbas Araghchi and his counterpart from Mauritius Dhananjay Ramful held a telephone conversation to discuss bilateral relations and international developments. 

Araghchi welcomed the expansion of",7.0,7,39
1996624378973307205,2025-12-04T16:55:22.000Z,"FM Araghchi sends message to Lebanese counterpart 

Iran's Minister of Foreign Affairs, Seyed Abbas Araghchi, in a written message addressed to his Lebanese counterpart, Youssef Raji, referred to the longstanding and friendly relations between the two countries. Araghchi",1.0,9,22
1998105390479810663,2025-12-08T19:00:22.000Z,"Deputy prime minister of Republic of Azerbaijan hosts visiting Iranian foreign minister 

Iran's minister of foreign affairs, Seyed Abbas Araghchi, in continuation of his meetings with senior officials of the Republic of Azerbaijan in Baku, met and held talks on Monday evening",1.0,4,22
2014602033924390957,2026-01-23T07:32:09.000Z,"Iran condemns assault on UN premises in occupied Al-Quds 

The spokesperson for the Iranian Foreign Ministry, Esmaeil Baqaei, strongly condemned the #Zionist_Regime’s assault on the premises of the United Nations Relief and Works Agency for Palestine Refugees (#UNRWA) in occupied",35.0,37,159
2031329803043758553,2026-03-10T11:22:19.000Z,"#Iran, #Turkey FMs discuss regional developments in phone call

Seyyed Abbas Araghchi, Minister of Foreign Affairs of the Islamic Republic of Iran, held a telephone conversation with Hakan Fidan, Minister of Foreign Affairs of Turkey, regarding regional developments and the",13.0,70,298
2008537758780805207,2026-01-06T13:54:53.000Z,"Foreign Ministers of #Iran and #Cuba hold telephone conversation 

Iranian Foreign Minister Seyed Abbas Araghchi and his Cuban counterpart Bruno Rodríguez have held a telephone conversation in which they discussed bilateral relations as well as regional and international",14.0,11,53
2021076258994508181,2026-02-10T04:18:24.000Z,"UAE minister of state for foreign affairs meets with Iranian FM in Tehran 

UAE Minister of State at the Ministry of Foreign Affairs Ms. Lana Nusseibeh, who traveled to Tehran to participate in the second meeting of the Political Consultations Committee between the Islamic",23.0,40,190
2006074437099999424,2025-12-30T18:46:31.000Z,"Statement of the Ministry of Foreign Affairs Regarding Reciprocal Action in Response to the Unlawful Decision of the Government of #Canada to Designate a Part of the Armed Forces of the Islamic Republic of #Iran 

The Ministry of Foreign Affairs of the Islamic Republic of Iran,",10.0,32,199
2028030817994260832,2026-03-01T08:53:20.000Z,"The Supreme Leader, Ayatollah Seyyed Ali #Khamenei, lived a pious life, loved #Iran, secured Iran's independence, opposed foreign domination, and worked tirelessly for our country's resilience and fortitude.

His last phase of life—an honorable and dignified death as a martyr on",348.0,1.6K,7.9K
2019426727466877118,2026-02-05T15:03:45.000Z,"FM Araghchi holds talks with regional counterparts 

Seyed Abbas Araghchi, Minister of Foreign Affairs of the Islamic Republic of Iran, held separate telephone conversations with his counterparts in Egypt, Oman, and Qatar. They reviewed the latest regional and international",5.0,27,92
2024212638922690649,2026-02-18T20:01:15.000Z,"#Iran condemns Israeli regime’s seizure of Palestinian lands in the West Bank 

Esmail Baghaei, Spokesperson for Iran’s Ministry of Foreign Affairs, condemned the recent decision by the Israeli regime to confiscate and register Palestinian lands in the #West_Bank of the Jordan",21.0,73,237
2014399792638521585,2026-01-22T18:08:30.000Z,"The Legal Accountability of A Brazen Interference:
The US Must Be Held Accountable

Seyed Abbas 
@Araghchi
Foreign Minister

Recent organized terrorist operations carried out in line with and follwing the imposed 12 Day war against the Islamic Republic of #Iran have once again",107.0,94,237
2008537613825724758,2026-01-06T13:54:18.000Z,"Iranian and Brazilian FMs hold telephone conversation 

Iranian Foreign Minister Seyed Abbas Araghchi and his Brazilian counterpart Mauro Vieira have held a telephone conversation during which they discussed and exchanged views on bilateral relations and international",8.0,21,49
1998011584237519340,2025-12-08T12:47:37.000Z,"Iran’s FM meets with Republic of Azerbaijan’s president in Baku 

The Foreign Minister of the Islamic Republic of #Iran, Seyed Abbas Araghchi, who has traveled to Baku for talks with senior officials of the Republic of #Azerbaijan, met and held talks on Monday morning with the",7.0,10,47
2019034374113489208,2026-02-04T13:04:41.000Z,"FM Araghchi holds telephone conversation with Kuwaiti counterpart

Iran's Minister of Foreign Affairs, Seyed Abbas Araghchi, held a telephone conversation with Sheikh Jarrah Jaber Al-Ahmad Al-Sabah, the newly appointed Minister of Foreign Affairs of the State of Kuwait. Araghchi",6.0,9,49
2027779996303925411,2026-02-28T16:16:40.000Z,"Iran FM Holds phone call with top Turkish diplomat 

As part of the Ministry of Foreign Affairs’ ongoing consultations with various countries following the military aggression by the United States and the Zionist regime against Iran, Seyed Abbas Araghchi held a telephone",9.0,82,333
2020139430023934360,2026-02-07T14:15:47.000Z,"Iranian and Qarari FMs meet in Doha
                              
Iranian Foreign Minister Seyed Abbas Araghchi, who is in Doha to attend the Al Jazeera Forum, at noon on Monday met with his Qatari counterpart Sheikh Mohammad bin Abdul Rahman Al Thani. 

The two top diplomats",22.0,18,92
2001292896499089588,2025-12-17T14:06:23.000Z,"Joint press conference of Seyyed Abbas @Araqhchi and Sergey #Lavrov, Foreign Ministers of the Islamic Republic of Iran and the Russian Federation, in Moscow",2.0,8,28
2022932891458765212,2026-02-15T07:16:00.000Z,"The Islamic Republic of Iran extends its warmest congratulations to the Government and people of the Republic of Serbia on the occasion of Statehood Day (Sretenje / Сретење).
We wish our colleagues at 
@MFASerbia
 and the friendly people of Serbia continued peace, prosperity, and",21.0,41,390
2000071441820090674,2025-12-14T05:12:45.000Z,"#Iran's FM meets with speaker of Ethiopia’s House of Peoples’ Representatives 

Speaker of the House of Peoples’ Representatives of #Ethiopia Tagegne Chafo, who has traveled to Tehran for consultations with senior Iranian officials, met on Saturday morning with Iran's Foreign",5.0,11,35
2024882511046984177,2026-02-20T16:23:05.000Z,"Iranian, Russian FMs talk on phone, discuss ties, nuclear issue

Seyed Abbas Araghchi, Minister of Foreign Affairs of the Islamic Republic of Iran, held a telephone conversation with Sergey Lavrov, Minister of Foreign Affairs of the Russian Federation, to discuss bilateral",18.0,51,242
2027466468086919561,2026-02-27T19:30:49.000Z,"Statement: Iran voices deep concern over escalating tensions between Pakistan and Afghanistan 

The Ministry of Foreign Affairs of the Islamic Republic of Iran has expressed its profound concern and regret over the escalation of clashes between the two neighboring and Muslim",18.0,45,166
2027119568632819970,2026-02-26T20:32:21.000Z,"Remarks by Iran’s FM Abbas Araghchi after conclusion of third round of Iran-US negotiations in Geneva: 

 Today was one of the most serious and longest rounds of talks. We had nearly four hours in the morning and over two hours in the afternoon. The negotiations were indirect,",24.0,105,259
2019710676160168185,2026-02-06T09:52:04.000Z,"Esmail Baqaei 
@IRIMFA_SPOX
's message regarding the trip of the Iranian FM Seyed Abbas 
@Araghchi
 to Muscat: 

Dr. Araghchi, the Foreign Minister, has traveled to Muscat at the head of a diplomatic delegation to engage in nuclear negotiations with the U.S. This diplomatic",4.0,21,74
2008975514002682140,2026-01-07T18:54:22.000Z,"Iran condemns illegal entry of Zionist Regime’s FM into #Somalia 

Iranian Foreign Ministry Spokesman Esmail Baqaei condemned the illegal entry of the foreign minister of the Zionist regime into the Somaliland region as a clear violation of the sovereignty and territorial",36.0,31,117
2004932820943171741,2025-12-27T15:10:09.000Z,"Iran condemns #Zionist_Regime's violation of #Somalia's sovereignty and territorial integrity 

Iranian Foreign Ministry Spokesman Esmail Baqaei has strongly condemned the Zionist regime's move to flagrantly violate the sovereignty and territorial integrity of Somalia, through",144.0,369,1.3K
2025230696743137493,2026-02-21T15:26:39.000Z,"Iranian, Qatari Foreign Ministers Discuss Regional Developments, Iran–U.S. Talks 

Iranian Foreign Minister Seyed Abbas Araghchi and Qatari Prime Minister and Foreign Minister Mohammed bin Abdulrahman Al Thani held a telephone conversation on Saturday to exchange views on",9.0,25,118
2016556047092080831,2026-01-28T16:56:42.000Z,"Iranian and Qatari FMs hold telephone conversation on issues of mutual interest

Iranian Foreign Minister Seyed Abbas Araghchi and his Qatari counterpart Sheikh Mohammed bin Abdulrahman Al Thani hold a telephone conversation on bilateral relations and regional developments.",21.0,35,164
2001644494219825639,2025-12-18T13:23:30.000Z,"Military aggression and complicity with a genocidal regime in the killing of Iranians, the imposition of cruel sanctions, & the abuse of the privilege of hosting the UN are all of the same nature, reflecting nothing other than the US regime's blatant contempt for moral and human",9.0,28,53
2016213689292947646,2026-01-27T18:16:17.000Z,"FM Araghchi holds telephone conversation with Sri Lankan counterpart 

Seyed Abbas Araghchi, Minister of Foreign Affairs of the Islamic Republic of Iran, and his Sri Lankan counterpart, Vijitha Herath, held a telephone conversation in which they exchanged views on bilateral",16.0,13,75
2027314322335056101,2026-02-27T09:26:14.000Z,"Iranian, Egyptian foreign ministers discuss regional developments, nuclear talks in phone call 

The Foreign Minister of Egypt, Badr Abdelatty, had a phone conversation on Friday morning with the Minister of Foreign Affairs of the Islamic Republic of Iran, Seyyed Abbas Araghchi,",5.0,21,97
1998105535439077571,2025-12-08T19:00:57.000Z,"#Iran FM Araghchi holds talks with speaker of National Assembly of Republic of #Azerbaijan 

Iran's Foreign Minister, Seyed Abbas Araghchi, who has traveled to Baku for consultations and exchanges of views on bilateral relations and regional and international developments, met",1.0,5,24
2019426495932858693,2026-02-05T15:02:50.000Z,"FM Araghchi talks with Saudi counterpart 

Seyed Abbas Araghchi, Minister of Foreign Affairs of the Islamic Republic of Iran, held a telephone conversation with his Saudi counterpart, Faisal bin Farhan, this Thursday afternoon during which they discussed regional developments.",18.0,30,128
2023446716762955832,2026-02-16T17:17:45.000Z,"#ICRC President Meets with Iran’s Foreign Minister in Geneva 

Ms. Mirjana Spoljaric, President of the International Committee of the #Red_Cross, met on Monday afternoon with Iranian Foreign Minister Seyed Abbas Araghchi, who is in Geneva for diplomatic consultations and to",12.0,25,86
2019793808381112572,2026-02-06T15:22:24.000Z,"Iran–U.S. Talks in Muscat Conclude with Mutual Understanding to Continue Negotiations 

Esmail Baghaei 
@IRIMFA_SPOX
: “The Iran–U.S. talks in Muscat concluded with a mutual understanding to continue the negotiations.
While outlining their respective viewpoints and demands, the two",8.0,25,83
2008750118271431080,2026-01-07T03:58:43.000Z,"Iran condemns Zionists' repeated military aggressions against #Lebanon 

Iran's Spokesperson of the Ministry of Foreign Affairs strongly condemned the #Zionist_Regime’s air strikes against southern Lebanon and the Bekaa region. 
Esmaeil Baqaei offered condolences to the families",20.0,28,128
2031523202560610480,2026-03-11T00:10:50.000Z,"Iranian, Russian Foreign Ministers Discuss Regional Developments, Consequences of US-Israeli Aggression

Seyed Abbas Araghchi, Minister of Foreign Affairs of the Islamic Republic of Iran, held a telephone conversation with Sergey Lavrov, Minister of Foreign Affairs of Russia,",19.0,124,468
2019034671904891348,2026-02-04T13:05:52.000Z,"FM Araghchi holds telephone conversation with Omani counterpart 

Seyed Abbas Araghchi, Minister of Foreign Affairs of the Islamic Republic of Iran, held a telephone conversation this Tuesday night with his Omani counterpart, Badr Al-Busaidi, and exchanged views on bilateral",18.0,19,106
2067592261248983451,2026-06-18T12:56:23.000Z,"Iran's Foreign Ministry Spokesperson Esmail Baghai:

Our missiles don't like anyone talking about them at all.
Our Missiles are only for launch, not for negotiation...",23.0,16,69
2065285463272034492,2026-06-12T04:10:00.000Z,"The Islamic Republic of Iran extends its heartfelt congratulations to the Government and people of the Russian Federation on Russia Day.

We wish our colleagues at 
@mfa_russia
 and the friendly people of Russia peace, prosperity, and further successes.",83.0,188,1.3K
2065230601603399830,2026-06-12T00:32:00.000Z,"The Islamic Republic of #Iran extends its congratulations to the people and Government of  the Republic of the #Philippines on their national Day. 

The common agenda of the two nations is to strengthen bilateral relations in all fields.",7.0,16,152
2067949520881627156,2026-06-19T12:36:01.000Z,"X has removed the blue checkmark from the accounts of 
@IRIMFA
, 
@araghchi
, 
@IRIMFA_SPOX
, 
@Gharibabadi
.
This biased & political action continues the pattern of censorship, aims to silence the truth & the official voice of governments, & to instrumentalize digital credibility.",203.0,1.6K,7.2K
2069387254712127834,2026-06-23T11:49:03.000Z,"If power wasn't proven in war, it won't be proven through exaggeration after a deal. Agreements rest on respect & facts. Self-glorifying narratives meant to cover past failures firstly undermine the deal itself. Failure then spills from the battlefield to the negotiating table.",5.0,11,31
